country,date,num_infections,num_deaths
Croatia,2020-02-25,1,0
Croatia,2020-02-26,3,0
Croatia,2020-02-27,3,0
Croatia,2020-02-28,5,0
Croatia,2020-02-29,6,0
Croatia,2020-03-01,7,0
Croatia,2020-03-02,7,0
Croatia,2020-03-03,9,0
Croatia,2020-03-04,10,0
Croatia,2020-03-05,10,0
Croatia,2020-03-06,11,0
Croatia,2020-03-07,12,0
Croatia,2020-03-08,12,0
Croatia,2020-03-09,12,0
Croatia,2020-03-10,14,0
Croatia,2020-03-11,19,0
Croatia,2020-03-12,19,0
Croatia,2020-03-13,32,0
Croatia,2020-03-14,38,0
Croatia,2020-03-15,49,0
Croatia,2020-03-16,57,0
Croatia,2020-03-17,65,0
Croatia,2020-03-18,81,0
Croatia,2020-03-19,105,1
Croatia,2020-03-20,128,1
Croatia,2020-03-21,206,1
Croatia,2020-03-22,254,1
Cruise Ship,2020-01-22,0,0
Cruise Ship,2020-01-23,0,0
Cruise Ship,2020-01-24,0,0
Cruise Ship,2020-01-25,0,0
Cruise Ship,2020-01-26,0,0
Cruise Ship,2020-01-27,0,0
Cruise Ship,2020-01-28,0,0
Cruise Ship,2020-01-29,0,0
Cruise Ship,2020-01-30,0,0
Cruise Ship,2020-01-31,0,0
Cruise Ship,2020-02-01,0,0
Cruise Ship,2020-02-02,0,0
Cruise Ship,2020-02-03,0,0
Cruise Ship,2020-02-04,0,0
Cruise Ship,2020-02-05,0,0
Cruise Ship,2020-02-06,0,0
Cruise Ship,2020-02-07,61,0
Cruise Ship,2020-02-08,61,0
Cruise Ship,2020-02-09,64,0
Cruise Ship,2020-02-10,135,0
Cruise Ship,2020-02-11,135,0
Cruise Ship,2020-02-12,175,0
Cruise Ship,2020-02-13,175,0
Cruise Ship,2020-02-14,218,0
Cruise Ship,2020-02-15,285,0
Cruise Ship,2020-02-16,355,0
Cruise Ship,2020-02-17,454,0
Cruise Ship,2020-02-18,542,0
Cruise Ship,2020-02-19,621,0
Cruise Ship,2020-02-20,634,2
Cruise Ship,2020-02-21,634,2
Cruise Ship,2020-02-22,634,2
Cruise Ship,2020-02-23,691,3
Cruise Ship,2020-02-24,691,3
Cruise Ship,2020-02-25,691,3
Cruise Ship,2020-02-26,705,4
Cruise Ship,2020-02-27,705,4
Cruise Ship,2020-02-28,705,6
Cruise Ship,2020-02-29,705,6
Cruise Ship,2020-03-01,705,6
Cruise Ship,2020-03-02,705,6
Cruise Ship,2020-03-03,706,6
Cruise Ship,2020-03-04,706,6
Cruise Ship,2020-03-05,706,6
Cruise Ship,2020-03-06,696,6
Cruise Ship,2020-03-07,696,6
Cruise Ship,2020-03-08,696,6
Cruise Ship,2020-03-09,696,6
Cruise Ship,2020-03-10,696,6
Cruise Ship,2020-03-11,696,7
Cruise Ship,2020-03-12,696,7
Cruise Ship,2020-03-13,696,7
Cruise Ship,2020-03-14,696,7
Cruise Ship,2020-03-15,696,7
Cruise Ship,2020-03-16,696,7
Cruise Ship,2020-03-17,696,7
Cruise Ship,2020-03-18,712,7
Cruise Ship,2020-03-19,712,7
Cruise Ship,2020-03-20,712,7
Cruise Ship,2020-03-21,712,8
Cruise Ship,2020-03-22,712,8
Cuba,2020-01-22,0,0
Cuba,2020-01-23,0,0
Cuba,2020-01-24,0,0
Cuba,2020-01-25,0,0
Cuba,2020-01-26,0,0
Cuba,2020-01-27,0,0
Cuba,2020-01-28,0,0
Cuba,2020-01-29,0,0
Cuba,2020-01-30,0,0
Cuba,2020-01-31,0,0
Cuba,2020-02-01,0,0
Cuba,2020-02-02,0,0
Cuba,2020-02-03,0,0
Cuba,2020-02-04,0,0
Cuba,2020-02-05,0,0
Cuba,2020-02-06,0,0
Cuba,2020-02-07,0,0
Cuba,2020-02-08,0,0
Cuba,2020-02-09,0,0
Cuba,2020-02-10,0,0
Cuba,2020-02-11,0,0
Cuba,2020-02-12,0,0
Cuba,2020-02-13,0,0
Cuba,2020-02-14,0,0
Cuba,2020-02-15,0,0
Cuba,2020-02-16,0,0
Cuba,2020-02-17,0,0
Cuba,2020-02-18,0,0
Cuba,2020-02-19,0,0
Cuba,2020-02-20,0,0
Cuba,2020-02-21,0,0
Cuba,2020-02-22,0,0
Cuba,2020-02-23,0,0
Cuba,2020-02-24,0,0
Cuba,2020-02-25,0,0
Cuba,2020-02-26,0,0
Cuba,2020-02-27,0,0
Cuba,2020-02-28,0,0
Cuba,2020-02-29,0,0
Cuba,2020-03-01,0,0
Cuba,2020-03-02,0,0
Cuba,2020-03-03,0,0
Cuba,2020-03-04,0,0
Cuba,2020-03-05,0,0
Cuba,2020-03-06,0,0
Cuba,2020-03-07,0,0
Cuba,2020-03-08,0,0
Cuba,2020-03-09,0,0
Cuba,2020-03-10,0,0
Cuba,2020-03-11,0,0
Cuba,2020-03-12,3,0
Cuba,2020-03-13,4,0
Cuba,2020-03-14,4,0
Cuba,2020-03-15,4,0
Cuba,2020-03-16,4,0
Cuba,2020-03-17,5,0
Cuba,2020-03-18,7,1
Cuba,2020-03-19,11,1
Cuba,2020-03-20,16,1
Cuba,2020-03-21,21,1
Cuba,2020-03-22,35,1
Cyprus,2020-01-22,0,0
Cyprus,2020-01-23,0,0
Cyprus,2020-01-24,0,0
Cyprus,2020-01-25,0,0
Cyprus,2020-01-26,0,0
Cyprus,2020-01-27,0,0
Cyprus,2020-01-28,0,0
Cyprus,2020-01-29,0,0
Cyprus,2020-01-30,0,0
Cyprus,2020-01-31,0,0
Cyprus,2020-02-01,0,0
Cyprus,2020-02-02,0,0
Cyprus,2020-02-03,0,0
Cyprus,2020-02-04,0,0
Cyprus,2020-02-05,0,0
Cyprus,2020-02-06,0,0
Cyprus,2020-02-07,0,0
Cyprus,2020-02-08,0,0
Cyprus,2020-02-09,0,0
Cyprus,2020-02-10,0,0
Cyprus,2020-02-11,0,0
Cyprus,2020-02-12,0,0
Cyprus,2020-02-13,0,0
Cyprus,2020-02-14,0,0
Cyprus,2020-02-15,0,0
Cyprus,2020-02-16,0,0
Cyprus,2020-02-17,0,0
Cyprus,2020-02-18,0,0
Cyprus,2020-02-19,0,0
Cyprus,2020-02-20,0,0
Cyprus,2020-02-21,0,0
Cyprus,2020-02-22,0,0
Cyprus,2020-02-23,0,0
Cyprus,2020-02-24,0,0
Cyprus,2020-02-25,0,0
Cyprus,2020-02-26,0,0
Cyprus,2020-02-27,0,0
Cyprus,2020-02-28,0,0
Cyprus,2020-02-29,0,0
Cyprus,2020-03-01,0,0
Cyprus,2020-03-02,0,0
Cyprus,2020-03-03,0,0
Cyprus,2020-03-04,0,0
Cyprus,2020-03-05,0,0
Cyprus,2020-03-06,0,0
Cyprus,2020-03-07,0,0
Cyprus,2020-03-08,0,0
Cyprus,2020-03-09,2,0
Cyprus,2020-03-10,3,0
Cyprus,2020-03-11,6,0
Cyprus,2020-03-12,6,0
Cyprus,2020-03-13,14,0
Cyprus,2020-03-14,26,0
Cyprus,2020-03-15,26,0
Cyprus,2020-03-16,33,0
Cyprus,2020-03-17,46,0
Cyprus,2020-03-18,49,0
Cyprus,2020-03-19,67,0
Cyprus,2020-03-20,67,0
Cyprus,2020-03-21,84,0
Cyprus,2020-03-22,95,1
Czechia,2020-01-22,0,0
Czechia,2020-01-23,0,0
Czechia,2020-01-24,0,0
Czechia,2020-01-25,0,0
Czechia,2020-01-26,0,0
Czechia,2020-01-27,0,0
Czechia,2020-01-28,0,0
Czechia,2020-01-29,0,0
Czechia,2020-01-30,0,0
Czechia,2020-01-31,0,0
Czechia,2020-02-01,0,0
Czechia,2020-02-02,0,0
Czechia,2020-02-03,0,0
Czechia,2020-02-04,0,0
Czechia,2020-02-05,0,0
Czechia,2020-02-06,0,0
Czechia,2020-02-07,0,0
Czechia,2020-02-08,0,0
Czechia,2020-02-09,0,0
Czechia,2020-02-10,0,0
Czechia,2020-02-11,0,0
Czechia,2020-02-12,0,0
Czechia,2020-02-13,0,0
Czechia,2020-02-14,0,0
Czechia,2020-02-15,0,0
Czechia,2020-02-16,0,0
Czechia,2020-02-17,0,0
Czechia,2020-02-18,0,0
Czechia,2020-02-19,0,0
Czechia,2020-02-20,0,0
Czechia,2020-02-21,0,0
Czechia,2020-02-22,0,0
Czechia,2020-02-23,0,0
Czechia,2020-02-24,0,0
Czechia,2020-02-25,0,0
Czechia,2020-02-26,0,0
Czechia,2020-02-27,0,0
Czechia,2020-02-28,0,0
Czechia,2020-02-29,0,0
Czechia,2020-03-01,3,0
Czechia,2020-03-02,3,0
Czechia,2020-03-03,5,0
Czechia,2020-03-04,8,0
Czechia,2020-03-05,12,0
Czechia,2020-03-06,18,0
Czechia,2020-03-07,19,0
Czechia,2020-03-08,31,0
Czechia,2020-03-09,31,0
Czechia,2020-03-10,41,0
Czechia,2020-03-11,91,0
Czechia,2020-03-12,94,0
Czechia,2020-03-13,141,0
Czechia,2020-03-14,189,0
Czechia,2020-03-15,253,0
Czechia,2020-03-16,298,0
Czechia,2020-03-17,396,0
Czechia,2020-03-18,464,0
Czechia,2020-03-19,694,0
Czechia,2020-03-20,833,0
Czechia,2020-03-21,995,0
Czechia,2020-03-22,1120,1
Denmark,2020-01-22,0,0
Denmark,2020-01-23,0,0
Denmark,2020-01-24,0,0
Denmark,2020-01-25,0,0
Denmark,2020-01-26,0,0
Denmark,2020-01-27,0,0
Denmark,2020-01-28,0,0
Denmark,2020-01-29,0,0
Denmark,2020-01-30,0,0
Denmark,2020-01-31,0,0
Denmark,2020-02-01,0,0
Denmark,2020-02-02,0,0
Denmark,2020-02-03,0,0
Denmark,2020-02-04,0,0
Denmark,2020-02-05,0,0
Denmark,2020-02-06,0,0
Denmark,2020-02-07,0,0
Denmark,2020-02-08,0,0
Denmark,2020-02-09,0,0
Denmark,2020-02-10,0,0
Denmark,2020-02-11,0,0
Denmark,2020-02-12,0,0
Denmark,2020-02-13,0,0
Denmark,2020-02-14,0,0
Denmark,2020-02-15,0,0
Denmark,2020-02-16,0,0
Denmark,2020-02-17,0,0
Denmark,2020-02-18,0,0
Denmark,2020-02-19,0,0
Denmark,2020-02-20,0,0
Denmark,2020-02-21,0,0
Denmark,2020-02-22,0,0
Denmark,2020-02-23,0,0
Denmark,2020-02-24,0,0
Denmark,2020-02-25,0,0
Denmark,2020-02-26,0,0
Denmark,2020-02-27,1,0
Denmark,2020-02-28,1,0
Denmark,2020-02-29,3,0
Denmark,2020-03-01,4,0
Denmark,2020-03-02,4,0
Denmark,2020-03-03,6,0
Denmark,2020-03-04,11,0
Denmark,2020-03-05,11,0
Denmark,2020-03-06,24,0
Denmark,2020-03-07,24,0
Denmark,2020-03-08,37,0
Denmark,2020-03-09,92,0
Denmark,2020-03-10,264,0
Denmark,2020-03-11,444,0
Denmark,2020-03-12,617,0
Denmark,2020-03-13,804,0
Denmark,2020-03-14,836,1
Denmark,2020-03-15,875,2
Denmark,2020-03-16,933,3
Denmark,2020-03-17,1025,4
Denmark,2020-03-18,1116,4
Denmark,2020-03-19,1225,6
Denmark,2020-03-20,1337,9
Denmark,2020-03-21,1420,13
Denmark,2020-03-22,1514,13
Djibouti,2020-01-22,0,0
Djibouti,2020-01-23,0,0
Djibouti,2020-01-24,0,0
Djibouti,2020-01-25,0,0
Djibouti,2020-01-26,0,0
Djibouti,2020-01-27,0,0
Djibouti,2020-01-28,0,0
Djibouti,2020-01-29,0,0
Djibouti,2020-01-30,0,0
Djibouti,2020-01-31,0,0
Djibouti,2020-02-01,0,0
Djibouti,2020-02-02,0,0
Djibouti,2020-02-03,0,0
Djibouti,2020-02-04,0,0
Djibouti,2020-02-05,0,0
Djibouti,2020-02-06,0,0
Djibouti,2020-02-07,0,0
Djibouti,2020-02-08,0,0
Djibouti,2020-02-09,0,0
Djibouti,2020-02-10,0,0
Djibouti,2020-02-11,0,0
Djibouti,2020-02-12,0,0
Djibouti,2020-02-13,0,0
Djibouti,2020-02-14,0,0
Djibouti,2020-02-15,0,0
Djibouti,2020-02-16,0,0
Djibouti,2020-02-17,0,0
Djibouti,2020-02-18,0,0
Djibouti,2020-02-19,0,0
Djibouti,2020-02-20,0,0
Djibouti,2020-02-21,0,0
Djibouti,2020-02-22,0,0
Djibouti,2020-02-23,0,0
Djibouti,2020-02-24,0,0
Djibouti,2020-02-25,0,0
Djibouti,2020-02-26,0,0
Djibouti,2020-02-27,0,0
Djibouti,2020-02-28,0,0
Djibouti,2020-02-29,0,0
Djibouti,2020-03-01,0,0
Djibouti,2020-03-02,0,0
Djibouti,2020-03-03,0,0
Djibouti,2020-03-04,0,0
Djibouti,2020-03-05,0,0
Djibouti,2020-03-06,0,0
Djibouti,2020-03-07,0,0
Djibouti,2020-03-08,0,0
Djibouti,2020-03-09,0,0
Djibouti,2020-03-10,0,0
Djibouti,2020-03-11,0,0
Djibouti,2020-03-12,0,0
Djibouti,2020-03-13,0,0
Djibouti,2020-03-14,0,0
Djibouti,2020-03-15,0,0
Djibouti,2020-03-16,0,0
Djibouti,2020-03-17,0,0
Djibouti,2020-03-18,1,0
Djibouti,2020-03-19,1,0
Djibouti,2020-03-20,1,0
Djibouti,2020-03-21,1,0
Djibouti,2020-03-22,1,0
Dominica,2020-01-22,0,0
Dominica,2020-01-23,0,0
Dominica,2020-01-24,0,0
Dominica,2020-01-25,0,0
Dominica,2020-01-26,0,0
Dominica,2020-01-27,0,0
Dominica,2020-01-28,0,0
Dominica,2020-01-29,0,0
Dominica,2020-01-30,0,0
Dominica,2020-01-31,0,0
Dominica,2020-02-01,0,0
Dominica,2020-02-02,0,0
Dominica,2020-02-03,0,0
Dominica,2020-02-04,0,0
Dominica,2020-02-05,0,0
Dominica,2020-02-06,0,0
Dominica,2020-02-07,0,0
Dominica,2020-02-08,0,0
Dominica,2020-02-09,0,0
Dominica,2020-02-10,0,0
Dominica,2020-02-11,0,0
Dominica,2020-02-12,0,0
Dominica,2020-02-13,0,0
Dominica,2020-02-14,0,0
Dominica,2020-02-15,0,0
Dominica,2020-02-16,0,0
Dominica,2020-02-17,0,0
Dominica,2020-02-18,0,0
Dominica,2020-02-19,0,0
Dominica,2020-02-20,0,0
Dominica,2020-02-21,0,0
Dominica,2020-02-22,0,0
Dominica,2020-02-23,0,0
Dominica,2020-02-24,0,0
Dominica,2020-02-25,0,0
Dominica,2020-02-26,0,0
Dominica,2020-02-27,0,0
Dominica,2020-02-28,0,0
Dominica,2020-02-29,0,0
Dominica,2020-03-01,0,0
Dominica,2020-03-02,0,0
Dominica,2020-03-03,0,0
Dominica,2020-03-04,0,0
Dominica,2020-03-05,0,0
Dominica,2020-03-06,0,0
Dominica,2020-03-07,0,0
Dominica,2020-03-08,0,0
Dominica,2020-03-09,0,0
Dominica,2020-03-10,0,0
Dominica,2020-03-11,0,0
Dominica,2020-03-12,0,0
Dominica,2020-03-13,0,0
Dominica,2020-03-14,0,0
Dominica,2020-03-15,0,0
Dominica,2020-03-16,0,0
Dominica,2020-03-17,0,0
Dominica,2020-03-18,0,0
Dominica,2020-03-19,0,0
Dominica,2020-03-20,0,0
Dominica,2020-03-21,0,0
Dominica,2020-03-22,1,0
Dominican Republic,2020-01-22,0,0
Dominican Republic,2020-01-23,0,0
Dominican Republic,2020-01-24,0,0
Dominican Republic,2020-01-25,0,0
Dominican Republic,2020-01-26,0,0
Dominican Republic,2020-01-27,0,0
Dominican Republic,2020-01-28,0,0
Dominican Republic,2020-01-29,0,0
Dominican Republic,2020-01-30,0,0
Dominican Republic,2020-01-31,0,0
Dominican Republic,2020-02-01,0,0
Dominican Republic,2020-02-02,0,0
Dominican Republic,2020-02-03,0,0
Dominican Republic,2020-02-04,0,0
Dominican Republic,2020-02-05,0,0
Dominican Republic,2020-02-06,0,0
Dominican Republic,2020-02-07,0,0
Dominican Republic,2020-02-08,0,0
Dominican Republic,2020-02-09,0,0
Dominican Republic,2020-02-10,0,0
Dominican Republic,2020-02-11,0,0
Dominican Republic,2020-02-12,0,0
Dominican Republic,2020-02-13,0,0
Dominican Republic,2020-02-14,0,0
Dominican Republic,2020-02-15,0,0
Dominican Republic,2020-02-16,0,0
Dominican Republic,2020-02-17,0,0
Dominican Republic,2020-02-18,0,0
Dominican Republic,2020-02-19,0,0
Dominican Republic,2020-02-20,0,0
Dominican Republic,2020-02-21,0,0
Dominican Republic,2020-02-22,0,0
Dominican Republic,2020-02-23,0,0
Dominican Republic,2020-02-24,0,0
Dominican Republic,2020-02-25,0,0
Dominican Republic,2020-02-26,0,0
Dominican Republic,2020-02-27,0,0
Dominican Republic,2020-02-28,0,0
Dominican Republic,2020-02-29,0,0
Dominican Republic,2020-03-01,1,0
Dominican Republic,2020-03-02,1,0
Dominican Republic,2020-03-03,1,0
Dominican Republic,2020-03-04,1,0
Dominican Republic,2020-03-05,1,0
Dominican Republic,2020-03-06,2,0
Dominican Republic,2020-03-07,2,0
Dominican Republic,2020-03-08,5,0
Dominican Republic,2020-03-09,5,0
Dominican Republic,2020-03-10,5,0
Dominican Republic,2020-03-11,5,0
Dominican Republic,2020-03-12,5,0
Dominican Republic,2020-03-13,5,0
Dominican Republic,2020-03-14,11,0
Dominican Republic,2020-03-15,11,0
Dominican Republic,2020-03-16,11,0
Dominican Republic,2020-03-17,21,1
Dominican Republic,2020-03-18,21,1
Dominican Republic,2020-03-19,34,2
Dominican Republic,2020-03-20,72,2
Dominican Republic,2020-03-21,112,2
Dominican Republic,2020-03-22,202,3
East Timor,2020-01-22,0,0
East Timor,2020-01-23,0,0
East Timor,2020-01-24,0,0
East Timor,2020-01-25,0,0
East Timor,2020-01-26,0,0
East Timor,2020-01-27,0,0
East Timor,2020-01-28,0,0
East Timor,2020-01-29,0,0
East Timor,2020-01-30,0,0
East Timor,2020-01-31,0,0
East Timor,2020-02-01,0,0
East Timor,2020-02-02,0,0
East Timor,2020-02-03,0,0
East Timor,2020-02-04,0,0
East Timor,2020-02-05,0,0
East Timor,2020-02-06,0,0
East Timor,2020-02-07,0,0
East Timor,2020-02-08,0,0
East Timor,2020-02-09,0,0
East Timor,2020-02-10,0,0
East Timor,2020-02-11,0,0
East Timor,2020-02-12,0,0
East Timor,2020-02-13,0,0
East Timor,2020-02-14,0,0
East Timor,2020-02-15,0,0
East Timor,2020-02-16,0,0
East Timor,2020-02-17,0,0
East Timor,2020-02-18,0,0
East Timor,2020-02-19,0,0
East Timor,2020-02-20,0,0
East Timor,2020-02-21,0,0
East Timor,2020-02-22,0,0
East Timor,2020-02-23,0,0
East Timor,2020-02-24,0,0
East Timor,2020-02-25,0,0
East Timor,2020-02-26,0,0
East Timor,2020-02-27,0,0
East Timor,2020-02-28,0,0
East Timor,2020-02-29,0,0
East Timor,2020-03-01,0,0
East Timor,2020-03-02,0,0
East Timor,2020-03-03,0,0
East Timor,2020-03-04,0,0
East Timor,2020-03-05,0,0
East Timor,2020-03-06,0,0
East Timor,2020-03-07,0,0
East Timor,2020-03-08,0,0
East Timor,2020-03-09,0,0
East Timor,2020-03-10,0,0
East Timor,2020-03-11,0,0
East Timor,2020-03-12,0,0
East Timor,2020-03-13,0,0
East Timor,2020-03-14,0,0
East Timor,2020-03-15,0,0
East Timor,2020-03-16,0,0
East Timor,2020-03-17,0,0
East Timor,2020-03-18,0,0
East Timor,2020-03-19,0,0
East Timor,2020-03-20,0,0
East Timor,2020-03-21,1,0
East Timor,2020-03-22,1,0
Ecuador,2020-01-22,0,0
Ecuador,2020-01-23,0,0
Ecuador,2020-01-24,0,0
Ecuador,2020-01-25,0,0
Ecuador,2020-01-26,0,0
Ecuador,2020-01-27,0,0
Ecuador,2020-01-28,0,0
Ecuador,2020-01-29,0,0
Ecuador,2020-01-30,0,0
Ecuador,2020-01-31,0,0
Ecuador,2020-02-01,0,0
Ecuador,2020-02-02,0,0
Ecuador,2020-02-03,0,0
Ecuador,2020-02-04,0,0
Ecuador,2020-02-05,0,0
Ecuador,2020-02-06,0,0
Ecuador,2020-02-07,0,0
Ecuador,2020-02-08,0,0
Ecuador,2020-02-09,0,0
Ecuador,2020-02-10,0,0
Ecuador,2020-02-11,0,0
Ecuador,2020-02-12,0,0
Ecuador,2020-02-13,0,0
Ecuador,2020-02-14,0,0
Ecuador,2020-02-15,0,0
Ecuador,2020-02-16,0,0
Ecuador,2020-02-17,0,0
Ecuador,2020-02-18,0,0
Ecuador,2020-02-19,0,0
Ecuador,2020-02-20,0,0
Ecuador,2020-02-21,0,0
Ecuador,2020-02-22,0,0
Ecuador,2020-02-23,0,0
Ecuador,2020-02-24,0,0
Ecuador,2020-02-25,0,0
Ecuador,2020-02-26,0,0
Ecuador,2020-02-27,0,0
Ecuador,2020-02-28,0,0
Ecuador,2020-02-29,0,0
Ecuador,2020-03-01,6,0
Ecuador,2020-03-02,6,0
Ecuador,2020-03-03,7,0
Ecuador,2020-03-04,10,0
Ecuador,2020-03-05,13,0
Ecuador,2020-03-06,13,0
Ecuador,2020-03-07,13,0
Ecuador,2020-03-08,14,0
Ecuador,2020-03-09,15,0
Ecuador,2020-03-10,15,0
Ecuador,2020-03-11,17,0
Ecuador,2020-03-12,17,0
Ecuador,2020-03-13,17,0
Ecuador,2020-03-14,28,2
Ecuador,2020-03-15,28,2
Ecuador,2020-03-16,37,2
Ecuador,2020-03-17,58,2
Ecuador,2020-03-18,111,2
Ecuador,2020-03-19,199,3
Ecuador,2020-03-20,367,5
Ecuador,2020-03-21,506,7
Ecuador,2020-03-22,789,14
Egypt,2020-01-22,0,0
Egypt,2020-01-23,0,0
Egypt,2020-01-24,0,0
Egypt,2020-01-25,0,0
Egypt,2020-01-26,0,0
Egypt,2020-01-27,0,0
Egypt,2020-01-28,0,0
Egypt,2020-01-29,0,0
Egypt,2020-01-30,0,0
Egypt,2020-01-31,0,0
Egypt,2020-02-01,0,0
Egypt,2020-02-02,0,0
Egypt,2020-02-03,0,0
Egypt,2020-02-04,0,0
Egypt,2020-02-05,0,0
Egypt,2020-02-06,0,0
Egypt,2020-02-07,0,0
Egypt,2020-02-08,0,0
Egypt,2020-02-09,0,0
Egypt,2020-02-10,0,0
Egypt,2020-02-11,0,0
Egypt,2020-02-12,0,0
Egypt,2020-02-13,0,0
Egypt,2020-02-14,1,0
Egypt,2020-02-15,1,0
Egypt,2020-02-16,1,0
Egypt,2020-02-17,1,0
Egypt,2020-02-18,1,0
Egypt,2020-02-19,1,0
Egypt,2020-02-20,1,0
Egypt,2020-02-21,1,0
Egypt,2020-02-22,1,0
Egypt,2020-02-23,1,0
Egypt,2020-02-24,1,0
Egypt,2020-02-25,1,0
Egypt,2020-02-26,1,0
Egypt,2020-02-27,1,0
Egypt,2020-02-28,1,0
Egypt,2020-02-29,1,0
Egypt,2020-03-01,2,0
Egypt,2020-03-02,2,0
Egypt,2020-03-03,2,0
Egypt,2020-03-04,2,0
Egypt,2020-03-05,3,0
Egypt,2020-03-06,15,0
Egypt,2020-03-07,15,0
Egypt,2020-03-08,49,1
Egypt,2020-03-09,55,1
Egypt,2020-03-10,59,1
Egypt,2020-03-11,60,1
Egypt,2020-03-12,67,1
Egypt,2020-03-13,80,2
Egypt,2020-03-14,109,2
Egypt,2020-03-15,110,2
Egypt,2020-03-16,150,2
Egypt,2020-03-17,196,4
Egypt,2020-03-18,196,6
Egypt,2020-03-19,256,6
Egypt,2020-03-20,285,8
Egypt,2020-03-21,294,10
Egypt,2020-03-22,327,14
El Salvador,2020-01-22,0,0
El Salvador,2020-01-23,0,0
El Salvador,2020-01-24,0,0
El Salvador,2020-01-25,0,0
El Salvador,2020-01-26,0,0
El Salvador,2020-01-27,0,0
El Salvador,2020-01-28,0,0
El Salvador,2020-01-29,0,0
El Salvador,2020-01-30,0,0
El Salvador,2020-01-31,0,0
El Salvador,2020-02-01,0,0
El Salvador,2020-02-02,0,0
El Salvador,2020-02-03,0,0
El Salvador,2020-02-04,0,0
El Salvador,2020-02-05,0,0
El Salvador,2020-02-06,0,0
El Salvador,2020-02-07,0,0
El Salvador,2020-02-08,0,0
El Salvador,2020-02-09,0,0
El Salvador,2020-02-10,0,0
El Salvador,2020-02-11,0,0
El Salvador,2020-02-12,0,0
El Salvador,2020-02-13,0,0
El Salvador,2020-02-14,0,0
El Salvador,2020-02-15,0,0
El Salvador,2020-02-16,0,0
El Salvador,2020-02-17,0,0
El Salvador,2020-02-18,0,0
El Salvador,2020-02-19,0,0
El Salvador,2020-02-20,0,0
El Salvador,2020-02-21,0,0
El Salvador,2020-02-22,0,0
El Salvador,2020-02-23,0,0
El Salvador,2020-02-24,0,0
El Salvador,2020-02-25,0,0
El Salvador,2020-02-26,0,0
El Salvador,2020-02-27,0,0
El Salvador,2020-02-28,0,0
El Salvador,2020-02-29,0,0
El Salvador,2020-03-01,0,0
El Salvador,2020-03-02,0,0
El Salvador,2020-03-03,0,0
El Salvador,2020-03-04,0,0
El Salvador,2020-03-05,0,0
El Salvador,2020-03-06,0,0
El Salvador,2020-03-07,0,0
El Salvador,2020-03-08,0,0
El Salvador,2020-03-09,0,0
El Salvador,2020-03-10,0,0
El Salvador,2020-03-11,0,0
El Salvador,2020-03-12,0,0
El Salvador,2020-03-13,0,0
El Salvador,2020-03-14,0,0
El Salvador,2020-03-15,0,0
El Salvador,2020-03-16,0,0
El Salvador,2020-03-17,0,0
El Salvador,2020-03-18,0,0
El Salvador,2020-03-19,1,0
El Salvador,2020-03-20,1,0
El Salvador,2020-03-21,3,0
El Salvador,2020-03-22,3,0
Equatorial Guinea,2020-01-22,0,0
Equatorial Guinea,2020-01-23,0,0
Equatorial Guinea,2020-01-24,0,0
Equatorial Guinea,2020-01-25,0,0
Equatorial Guinea,2020-01-26,0,0
Equatorial Guinea,2020-01-27,0,0
Equatorial Guinea,2020-01-28,0,0
Equatorial Guinea,2020-01-29,0,0
Equatorial Guinea,2020-01-30,0,0
Equatorial Guinea,2020-01-31,0,0
Equatorial Guinea,2020-02-01,0,0
Equatorial Guinea,2020-02-02,0,0
Equatorial Guinea,2020-02-03,0,0
Equatorial Guinea,2020-02-04,0,0
Equatorial Guinea,2020-02-05,0,0
Equatorial Guinea,2020-02-06,0,0
Equatorial Guinea,2020-02-07,0,0
Equatorial Guinea,2020-02-08,0,0
Equatorial Guinea,2020-02-09,0,0
Equatorial Guinea,2020-02-10,0,0
Equatorial Guinea,2020-02-11,0,0
Equatorial Guinea,2020-02-12,0,0
Equatorial Guinea,2020-02-13,0,0
Equatorial Guinea,2020-02-14,0,0
Equatorial Guinea,2020-02-15,0,0
Equatorial Guinea,2020-02-16,0,0
Equatorial Guinea,2020-02-17,0,0
Equatorial Guinea,2020-02-18,0,0
Equatorial Guinea,2020-02-19,0,0
Equatorial Guinea,2020-02-20,0,0
Equatorial Guinea,2020-02-21,0,0
Equatorial Guinea,2020-02-22,0,0
Equatorial Guinea,2020-02-23,0,0
Equatorial Guinea,2020-02-24,0,0
Equatorial Guinea,2020-02-25,0,0
Equatorial Guinea,2020-02-26,0,0
Equatorial Guinea,2020-02-27,0,0
Equatorial Guinea,2020-02-28,0,0
Equatorial Guinea,2020-02-29,0,0
Equatorial Guinea,2020-03-01,0,0
Equatorial Guinea,2020-03-02,0,0
Equatorial Guinea,2020-03-03,0,0
Equatorial Guinea,2020-03-04,0,0
Equatorial Guinea,2020-03-05,0,0
Equatorial Guinea,2020-03-06,0,0
Equatorial Guinea,2020-03-07,0,0
Equatorial Guinea,2020-03-08,0,0
Equatorial Guinea,2020-03-09,0,0
Equatorial Guinea,2020-03-10,0,0
Equatorial Guinea,2020-03-11,0,0
Equatorial Guinea,2020-03-12,0,0
Equatorial Guinea,2020-03-13,0,0
Equatorial Guinea,2020-03-14,0,0
Equatorial Guinea,2020-03-15,1,0
Equatorial Guinea,2020-03-16,1,0
Equatorial Guinea,2020-03-17,1,0
Equatorial Guinea,2020-03-18,4,0
Equatorial Guinea,2020-03-19,6,0
